country,track,topic_tags,priority,source_type,source_title,source_url,resource_title,resource_url,resource_class,language,notes
New Zealand,EM/DM,EM/DM,B,contest archive,NZ Mathematical Olympiad resources,https://www.mathsolympiad.org.nz/resources/,2025 NZMO1 with solutions,https://www.mathsolympiad.org.nz/competitions/nzmo/files/problems.php?round=1&year=2025&type=solutions,HTML solution/answer,English,"Official sample problems, solutions, past papers"
New Zealand,EM/DM,EM/DM,B,contest archive,NZ Mathematical Olympiad resources,https://www.mathsolympiad.org.nz/resources/,2025 NZMO2,https://www.mathsolympiad.org.nz/competitions/nzmo/files/problems.php?round=2&year=2025,HTML paper/problem/practice,English,"Official sample problems, solutions, past papers"
New Zealand,EM/DM,EM/DM,B,contest archive,NZ Mathematical Olympiad resources,https://www.mathsolympiad.org.nz/resources/,2025 NZMO2 with solutions,https://www.mathsolympiad.org.nz/competitions/nzmo/files/problems.php?round=2&year=2025&type=solutions,HTML solution/answer,English,"Official sample problems, solutions, past papers"
New Zealand,EM/DM,EM/DM,B,contest archive,NZ Mathematical Olympiad resources,https://www.mathsolympiad.org.nz/resources/,2026 NZMO1,https://www.mathsolympiad.org.nz/competitions/nzmo/files/problems.php?round=1&year=2026,HTML paper/problem/practice,English,"Official sample problems, solutions, past papers"
New Zealand,EM/DM,EM/DM,B,contest archive,NZ Mathematical Olympiad resources,https://www.mathsolympiad.org.nz/resources/,2026 NZMO1 with solutions,https://www.mathsolympiad.org.nz/competitions/nzmo/files/problems.php?round=1&year=2026&type=solutions,HTML solution/answer,English,"Official sample problems, solutions, past papers"
New Zealand,EM/DM,EM/DM,B,contest archive,NZ Mathematical Olympiad resources,https://www.mathsolympiad.org.nz/resources/,AMO,https://www.mathsolympiad.org.nz/competitions/amo/,HTML source/link,English,"Official sample problems, solutions, past papers"
New Zealand,EM/DM,EM/DM,B,contest archive,NZ Mathematical Olympiad resources,https://www.mathsolympiad.org.nz/resources/,APMO,https://www.mathsolympiad.org.nz/competitions/apmo/,HTML source/link,English,"Official sample problems, solutions, past papers"
New Zealand,EM/DM,EM/DM,B,contest archive,NZ Mathematical Olympiad resources,https://www.mathsolympiad.org.nz/resources/,About,https://www.mathsolympiad.org.nz/about/,HTML source/link,English,"Official sample problems, solutions, past papers"
New Zealand,EM/DM,EM/DM,A,contest archive,NZ Mathematical Olympiad resources,https://www.mathsolympiad.org.nz/resources/,Algebra,https://www.mathsolympiad.org.nz/resources/problems/sample_algebra_problems.pdf,PDF paper/problem,English,"Official sample problems, solutions, past papers"
New Zealand,EM/DM,EM/DM,A,contest archive,NZ Mathematical Olympiad resources,https://www.mathsolympiad.org.nz/resources/,Algebra - with solutions,https://www.mathsolympiad.org.nz/resources/problems/sample_algebra_solutions.pdf,PDF solution/answer,English,"Official sample problems, solutions, past papers"
New Zealand,EM/DM,EM/DM,B,contest archive,NZ Mathematical Olympiad resources,https://www.mathsolympiad.org.nz/resources/,BMO 2,https://www.mathsolympiad.org.nz/competitions/bmo2/,HTML source/link,English,"Official sample problems, solutions, past papers"
New Zealand,EM/DM,EM/DM,B,contest archive,NZ Mathematical Olympiad resources,https://www.mathsolympiad.org.nz/resources/,CMC,https://www.mathsolympiad.org.nz/competitions/cmc/,HTML source/link,English,"Official sample problems, solutions, past papers"
New Zealand,EM/DM,EM/DM,A,contest archive,NZ Mathematical Olympiad resources,https://www.mathsolympiad.org.nz/resources/,Combinatorics,https://www.mathsolympiad.org.nz/resources/problems/sample_combinatorics_problems.pdf,PDF paper/problem,English,"Official sample problems, solutions, past papers"
New Zealand,EM/DM,EM/DM,B,contest archive,NZ Mathematical Olympiad resources,https://www.mathsolympiad.org.nz/resources/,EGMO,https://www.mathsolympiad.org.nz/competitions/egmo/,HTML source/link,English,"Official sample problems, solutions, past papers"
New Zealand,EM/DM,EM/DM,B,contest archive,NZ Mathematical Olympiad resources,https://www.mathsolympiad.org.nz/resources/,Event Calendar,https://www.mathsolympiad.org.nz/calendar/,HTML source/link,English,"Official sample problems, solutions, past papers"
New Zealand,EM/DM,EM/DM,A,contest archive,NZ Mathematical Olympiad resources,https://www.mathsolympiad.org.nz/resources/,Geometry,https://www.mathsolympiad.org.nz/resources/problems/sample_geometry_problems.pdf,PDF paper/problem,English,"Official sample problems, solutions, past papers"
New Zealand,EM/DM,EM/DM,B,contest archive,NZ Mathematical Olympiad resources,https://www.mathsolympiad.org.nz/resources/,IMO,https://www.mathsolympiad.org.nz/competitions/imo/,HTML source/link,English,"Official sample problems, solutions, past papers"
New Zealand,EM/DM,EM/DM,A,contest archive,NZ Mathematical Olympiad resources,https://www.mathsolympiad.org.nz/resources/,NZ Mathematical Olympiad resources — official gateway,https://www.mathsolympiad.org.nz/resources/,Official gateway,English,"Official sample problems, solutions, past papers"
New Zealand,EM/DM,EM/DM,B,contest archive,NZ Mathematical Olympiad resources,https://www.mathsolympiad.org.nz/resources/,NZMO,https://www.mathsolympiad.org.nz/competitions/nzmo/,HTML source/link,English,"Official sample problems, solutions, past papers"
New Zealand,EM/DM,EM/DM,B,contest archive,NZ Mathematical Olympiad resources,https://www.mathsolympiad.org.nz/resources/,New Zealand Maths Olympiad,https://www.mathsolympiad.org.nz/,HTML source/link,English,"Official sample problems, solutions, past papers"
New Zealand,EM/DM,EM/DM,B,contest archive,NZ Mathematical Olympiad resources,https://www.mathsolympiad.org.nz/resources/,News,https://www.mathsolympiad.org.nz/news/,HTML source/link,English,"Official sample problems, solutions, past papers"
New Zealand,EM/DM,EM/DM,A,contest archive,NZ Mathematical Olympiad resources,https://www.mathsolympiad.org.nz/resources/,Number Theory,https://www.mathsolympiad.org.nz/resources/problems/sample_number_theory_problems.pdf,PDF paper/problem,English,"Official sample problems, solutions, past papers"
New Zealand,EM/DM,EM/DM,B,contest archive,NZ Mathematical Olympiad resources,https://www.mathsolympiad.org.nz/resources/,Past IMO/EGMO Reports,https://www.mathsolympiad.org.nz/news/reports/,HTML source/link,English,"Official sample problems, solutions, past papers"
Singapore,EM,EM,A,national examination,Singapore GCE A-Level,https://www.seab.gov.sg/gce-a-level/,Singapore GCE A-Level — official gateway,https://www.seab.gov.sg/gce-a-level/,Official gateway,English,Official Singapore-Cambridge A-Level examination gateway
Singapore,EM/DM,EM/DM,A,contest archive,Singapore Mathematical Olympiad,https://sms.math.nus.edu.sg/singapore-mathematical-olympiad-smo/,Singapore Mathematical Olympiad — official gateway,https://sms.math.nus.edu.sg/singapore-mathematical-olympiad-smo/,Official gateway,English,"Official organizer gateway; may require alternate access Fetch status: ReadTimeout: HTTPSConnectionPool(host='sms.math.nus.edu.sg', port=443): Read timed out. (read timeout=25)"
Singapore,GA/EM,GA/EM,B,national examination,Singapore Examinations and Assessment Board,https://www.seab.gov.sg/,Candidates Portal,https://myexams.seab.gov.sg/auth/login,HTML paper/problem/practice,English,Official national examination authority and subject gateways
Singapore,GA/EM,GA/EM,B,national examination,Singapore Examinations and Assessment Board,https://www.seab.gov.sg/,Past Years' Results,https://www.seab.gov.sg/statements-of-results/,HTML source/link,English,Official national examination authority and subject gateways
Singapore,GA/EM,GA/EM,A,national examination,Singapore Examinations and Assessment Board,https://www.seab.gov.sg/,Singapore Examinations and Assessment Board — official gateway,https://www.seab.gov.sg/,Official gateway,English,Official national examination authority and subject gateways
Singapore,GA/EM,GA/EM,B,national examination,Singapore Examinations and Assessment Board,https://www.seab.gov.sg/,VIEW DETAILS,https://www.seab.gov.sg/tests-for-admissions-placement-exercises/,HTML paper/problem/practice,English,Official national examination authority and subject gateways
South Africa,EM/DM,EM/DM,B,contest archive,South African Mathematics Foundation past papers,https://www.samf.ac.za/en/past-papers,Kangaroo Questions and Answers,https://www.samf.ac.za/en/kangaroo-questions-and-answers,HTML solution/answer,English,Official Kangaroo and mathematics contest gateway
South Africa,EM/DM,EM/DM,B,contest archive,South African Mathematics Foundation past papers,https://www.samf.ac.za/en/past-papers,Olympiad Entries,https://www.samf.ac.za/en/olympiad-entries,HTML source/link,English,Official Kangaroo and mathematics contest gateway
South Africa,EM/DM,EM/DM,A,contest archive,South African Mathematics Foundation past papers,https://www.samf.ac.za/en/past-papers,South African Mathematics Foundation past papers — official gateway,https://www.samf.ac.za/en/past-papers,Official gateway,English,Official Kangaroo and mathematics contest gateway
South Africa,EM/GA,EM/GA,B,national examination,DBE NSC past examination papers,https://www.education.gov.za/Curriculum/NationalSeniorCertificate(NSC)Examinations/NSCPastExaminationpapers.aspx,2008 November NSC Examination Papers,https://www.education.gov.za/LinkClick.aspx?link=694&tabid=593&portalid=0&mid=1741,HTML paper/problem/practice,English,Official National Senior Certificate past papers and memoranda gateway
South Africa,EM/GA,EM/GA,B,national examination,DBE NSC past examination papers,https://www.education.gov.za/Curriculum/NationalSeniorCertificate(NSC)Examinations/NSCPastExaminationpapers.aspx,2009 November NSC Examination Papers,https://www.education.gov.za/LinkClick.aspx?link=677&tabid=593&portalid=0&mid=1741,HTML paper/problem/practice,English,Official National Senior Certificate past papers and memoranda gateway
South Africa,EM/GA,EM/GA,B,national examination,DBE NSC past examination papers,https://www.education.gov.za/Curriculum/NationalSeniorCertificate(NSC)Examinations/NSCPastExaminationpapers.aspx,2011 Feb/March NSC Examination Papers,https://www.education.gov.za/LinkClick.aspx?link=726&tabid=593&portalid=0&mid=1741,HTML paper/problem/practice,English,Official National Senior Certificate past papers and memoranda gateway
South Africa,EM/GA,EM/GA,B,national examination,DBE NSC past examination papers,https://www.education.gov.za/Curriculum/NationalSeniorCertificate(NSC)Examinations/NSCPastExaminationpapers.aspx,2011 November NSC Examination Papers,https://www.education.gov.za/LinkClick.aspx?link=647&tabid=593&portalid=0&mid=1741,HTML paper/problem/practice,English,Official National Senior Certificate past papers and memoranda gateway
South Africa,EM/GA,EM/GA,B,national examination,DBE NSC past examination papers,https://www.education.gov.za/Curriculum/NationalSeniorCertificate(NSC)Examinations/NSCPastExaminationpapers.aspx,2012 Feb/March NSC Examination Papers,https://www.education.gov.za/LinkClick.aspx?link=649&tabid=593&portalid=0&mid=1741,HTML paper/problem/practice,English,Official National Senior Certificate past papers and memoranda gateway
South Africa,EM/GA,EM/GA,B,national examination,DBE NSC past examination papers,https://www.education.gov.za/Curriculum/NationalSeniorCertificate(NSC)Examinations/NSCPastExaminationpapers.aspx,2012 November NSC Examination Papers,https://www.education.gov.za/LinkClick.aspx?link=626&tabid=593&portalid=0&mid=1741,HTML paper/problem/practice,English,Official National Senior Certificate past papers and memoranda gateway
South Africa,EM/GA,EM/GA,B,national examination,DBE NSC past examination papers,https://www.education.gov.za/Curriculum/NationalSeniorCertificate(NSC)Examinations/NSCPastExaminationpapers.aspx,2013 Feb/March NSC Examination Papers,https://www.education.gov.za/LinkClick.aspx?link=610&tabid=593&portalid=0&mid=1741,HTML paper/problem/practice,English,Official National Senior Certificate past papers and memoranda gateway
South Africa,EM/GA,EM/GA,B,national examination,DBE NSC past examination papers,https://www.education.gov.za/Curriculum/NationalSeniorCertificate(NSC)Examinations/NSCPastExaminationpapers.aspx,2013 November NSC Examination Papers,https://www.education.gov.za/LinkClick.aspx?link=607&tabid=593&portalid=0&mid=1741,HTML paper/problem/practice,English,Official National Senior Certificate past papers and memoranda gateway
South Africa,EM/GA,EM/GA,B,national examination,DBE NSC past examination papers,https://www.education.gov.za/Curriculum/NationalSeniorCertificate(NSC)Examinations/NSCPastExaminationpapers.aspx,2014 Feb/March NSC Examination Papers,https://www.education.gov.za/LinkClick.aspx?link=584&tabid=593&portalid=0&mid=1741,HTML paper/problem/practice,English,Official National Senior Certificate past papers and memoranda gateway
South Africa,EM/GA,EM/GA,B,national examination,DBE NSC past examination papers,https://www.education.gov.za/Curriculum/NationalSeniorCertificate(NSC)Examinations/NSCPastExaminationpapers.aspx,2014 November NSC Examination Papers,https://www.education.gov.za/LinkClick.aspx?link=568&tabid=593&portalid=0&mid=1741,HTML paper/problem/practice,English,Official National Senior Certificate past papers and memoranda gateway
South Africa,EM/GA,EM/GA,B,national examination,DBE NSC past examination papers,https://www.education.gov.za/Curriculum/NationalSeniorCertificate(NSC)Examinations/NSCPastExaminationpapers.aspx,2015 Feb/March NSC Examination Papers,https://www.education.gov.za/LinkClick.aspx?link=730&tabid=593&portalid=0&mid=1741,HTML paper/problem/practice,English,Official National Senior Certificate past papers and memoranda gateway
South Africa,EM/GA,EM/GA,B,national examination,DBE NSC past examination papers,https://www.education.gov.za/Curriculum/NationalSeniorCertificate(NSC)Examinations/NSCPastExaminationpapers.aspx,2015 November NSC Examination Papers,https://www.education.gov.za/Curriculum/NationalSeniorCertificate(NSC)Examinations/PastExamPapers/2015NovemberNSCExamPapers1.aspx,HTML paper/problem/practice,English,Official National Senior Certificate past papers and memoranda gateway
South Africa,EM/GA,EM/GA,B,national examination,DBE NSC past examination papers,https://www.education.gov.za/Curriculum/NationalSeniorCertificate(NSC)Examinations/NSCPastExaminationpapers.aspx,2016 ASC Exam Papers (May/June),https://www.education.gov.za/LinkClick.aspx?link=1375&tabid=593&portalid=0&mid=1741,HTML paper/problem/practice,English,Official National Senior Certificate past papers and memoranda gateway
South Africa,EM/GA,EM/GA,B,national examination,DBE NSC past examination papers,https://www.education.gov.za/Curriculum/NationalSeniorCertificate(NSC)Examinations/NSCPastExaminationpapers.aspx,2016 Feb/March NSC Examination Papers,https://www.education.gov.za/Curriculum/NationalSeniorCertificate(NSC)Examinations/PastExamPapers/2016FebMarchNSCExaminationPapers.aspx,HTML paper/problem/practice,English,Official National Senior Certificate past papers and memoranda gateway
South Africa,EM/GA,EM/GA,B,national examination,DBE NSC past examination papers,https://www.education.gov.za/Curriculum/NationalSeniorCertificate(NSC)Examinations/NSCPastExaminationpapers.aspx,2016 NSC Examinations (Oct/Nov),https://www.education.gov.za/LinkClick.aspx?link=1508&tabid=593&portalid=0&mid=1741,HTML paper/problem/practice,English,Official National Senior Certificate past papers and memoranda gateway
South Africa,EM/GA,EM/GA,B,national examination,DBE NSC past examination papers,https://www.education.gov.za/Curriculum/NationalSeniorCertificate(NSC)Examinations/NSCPastExaminationpapers.aspx,2017 Feb/March NSC Exam Papers,https://www.education.gov.za/LinkClick.aspx?link=1608&tabid=593&portalid=0&mid=1741,HTML paper/problem/practice,English,Official National Senior Certificate past papers and memoranda gateway
