country,resource_url,resource_title,source_type,source_title,language,source_file
India,https://www.upsc.gov.in/sites/default/files/QP-SO-21-22-PAPER-II-PROCEDURE-PRACTICE-CATEGORY-II-161023.pdf,(41.95 MB),exam archive,UPSC previous question papers,English,final_resources.csv
India,https://www.upsc.gov.in/sites/default/files/QP-SO-LDCE-23-PROCEDURE-PRACTICE-CATEGORY-X-PAPER-II-111223.pdf,(42.12 MB),exam archive,UPSC previous question papers,English,final_resources.csv
India,https://www.upsc.gov.in/sites/default/files/QP-SO-LDCE-23-PROCEDURE-PRACTICE-CATEGORY-II-%20PAPER-II-111223.pdf,(42.87 MB),exam archive,UPSC previous question papers,English,final_resources.csv
India,https://www.upsc.gov.in/sites/default/files/QP-SO-19-20-PAPER-II%20%28PROC-PRACTICE%2C%20CATEGORY%20II%20%29-280823.pdf,(43.38 MB),exam archive,UPSC previous question papers,English,final_resources.csv
India,https://www.upsc.gov.in/sites/default/files/QP-SO-LDCE-23-PROCEDURE-PRACTICE-CATEGORY-I-VIII-AND-XI-PAPER-II-111223.pdf,(47.97 MB),exam archive,UPSC previous question papers,English,final_resources.csv
India,https://www.upsc.gov.in/sites/default/files/QP-CSM-24-MANAGEMENT-PAPER-I-031024.pdf,(5 MB),exam archive,UPSC previous question papers,English,final_resources.csv
India,https://www.upsc.gov.in/sites/default/files/ELECTRICAL-ENGINEERING-PAPER%20II-QP-CSM-25-010925.pdf,(5.12 MB),exam archive,UPSC previous question papers,English,final_resources.csv
India,https://www.upsc.gov.in/sites/default/files/QP-CGSMain-24-CHEMISTRY-PAPER-II-240624.pdf,(5.19 MB),exam archive,UPSC previous question papers,English,final_resources.csv
India,https://www.upsc.gov.in/sites/default/files/MECHANICAL-ENGINEERING-PAPER-I-QP-ESEM-25-110825.pdf,(5.21 MB),exam archive,UPSC previous question papers,English,final_resources.csv
India,https://www.upsc.gov.in/sites/default/files/QP-CISF-AC-EXE-LDCE-23-ESSAY-PRECIS-WRITING-COMPREHENSION-031023.pdf,(5.22 MB),exam archive,UPSC previous question papers,English,final_resources.csv
India,https://www.upsc.gov.in/sites/default/files/QP-IFSM-23-CIVIL-ENGINEERING-PAPER-I-051223.pdf,(5.35 MB),exam archive,UPSC previous question papers,English,final_resources.csv
India,https://www.upsc.gov.in/sites/default/files/QP_CSM_2024_Mala_Comp_03102024.pdf,(5.44 MB),exam archive,UPSC previous question papers,English,final_resources.csv
India,https://www.upsc.gov.in/sites/default/files/QP-CSM-24-CHEMISTRY-PAPER-II-031024.pdf,(5.48 MB),exam archive,UPSC previous question papers,English,final_resources.csv
India,https://www.upsc.gov.in/sites/default/files/QP-CSM-24-ELECTRICAL-ENGINEERING-PAPER-I-031024.pdf,(5.56 MB),exam archive,UPSC previous question papers,English,final_resources.csv
India,https://www.upsc.gov.in/sites/default/files/QP_CSM_2024_Tamil_Comp_03102024.pdf,(5.58 MB),exam archive,UPSC previous question papers,English,final_resources.csv
India,https://www.upsc.gov.in/sites/default/files/ENGLISH-COMPULSORY-QP-CSM-25-010925.pdf,(5.67 MB),exam archive,UPSC previous question papers,English,final_resources.csv
India,https://www.upsc.gov.in/sites/default/files/CIVIL-ENGINEERING-PAPER-II-QP-ESEM-25-110825.pdf,(5.69 MB),exam archive,UPSC previous question papers,English,final_resources.csv
India,https://www.upsc.gov.in/sites/default/files/QP_CSM_2024_Eng_Comp_03102024.pdf,(5.75 MB),exam archive,UPSC previous question papers,English,final_resources.csv
India,https://www.upsc.gov.in/sites/default/files/QP-CSM-23-COMMERCE-ACCOUNTANCY-PAPER-I-29092023.pdf,(5.81 MB),exam archive,UPSC previous question papers,English,final_resources.csv
India,https://www.upsc.gov.in/sites/default/files/QP-CSM-23-ENGLISH-COMPULSORY-290923.pdf,(5.92 MB),exam archive,UPSC previous question papers,English,final_resources.csv
India,https://www.upsc.gov.in/sites/default/files/TAMIL-COMPULSORY-QP-CSM-25-010925.pdf,(5.94 MB),exam archive,UPSC previous question papers,English,final_resources.csv
India,https://www.upsc.gov.in/sites/default/files/QP-CSM-24-MEDICAL-SCIENCE-PAPER-II-031024.pdf,(5.96 MB),exam archive,UPSC previous question papers,English,final_resources.csv
India,https://www.upsc.gov.in/sites/default/files/QP-CSM-23-CHEMISTRY-PAPER-II-29092023.pdf,(5.96 MB),exam archive,UPSC previous question papers,English,final_resources.csv
India,https://www.upsc.gov.in/sites/default/files/QP-SO-21-22-PAPER-II-PROCEDURE-PRACTICE-CATEGORY-X-161023.pdf,(51.99 MB),exam archive,UPSC previous question papers,English,final_resources.csv
India,https://www.upsc.gov.in/sites/default/files/QP-CSM-23-MANAGEMENT-PAPER-II-29092023.pdf,(6.06 MB),exam archive,UPSC previous question papers,English,final_resources.csv
India,https://www.upsc.gov.in/sites/default/files/ELECTRICAL-ENGINEERING-PAPER%20II-QP-ESEM-25-110825.pdf,(6.12 MB),exam archive,UPSC previous question papers,English,final_resources.csv
India,https://www.upsc.gov.in/sites/default/files/QP-CSM-23-CIVIL-ENGINEERING-PAPER-II-29092023.pdf,(6.12 MB),exam archive,UPSC previous question papers,English,final_resources.csv
India,https://www.upsc.gov.in/sites/default/files/QP-ESEM-26-220626-MECHANICAL-ENGINEERING-PAPER-I.pdf,(6.13 MB),exam archive,UPSC previous question papers,English,final_resources.csv
India,https://www.upsc.gov.in/sites/default/files/QP-CSM-24-MECHANICAL-ENGINEERING-PAPER-I-031024.pdf,(6.18 MB),exam archive,UPSC previous question papers,English,final_resources.csv
India,https://www.upsc.gov.in/sites/default/files/QP-ESEM-26-220626-CIVIL-ENGINEERING-PAPER-I.pdf,(6.27 MB),exam archive,UPSC previous question papers,English,final_resources.csv
India,https://www.upsc.gov.in/sites/default/files/QP-IFSM-23-STATISTICS-PAPER%20-I-051223.pdf,(6.3 MB),exam archive,UPSC previous question papers,English,final_resources.csv
India,https://www.upsc.gov.in/sites/default/files/CHEMISTRY-PAPER-I-QP-CSM-25-010925.pdf,(6.34 MB),exam archive,UPSC previous question papers,English,final_resources.csv
India,https://www.upsc.gov.in/sites/default/files/ELECTRICAL-ENGINEERING-PAPER%20I-QP-CSM-25-010925.pdf,(6.6 MB),exam archive,UPSC previous question papers,English,final_resources.csv
India,https://www.upsc.gov.in/sites/default/files/QP-IES-ISS-26-220626-STATISTICS-PAPER-IV.pdf,(6.62 MB),exam archive,UPSC previous question papers,English,final_resources.csv
India,https://www.upsc.gov.in/sites/default/files/QP-CSM-23-STATISTICS-PAPER-II-29092023.pdf,(6.62 MB),exam archive,UPSC previous question papers,English,final_resources.csv
India,https://www.upsc.gov.in/sites/default/files/QP-CSM-23-MECHANICAL-ENGINEERING-PAPER-II-29092023.pdf,(6.63 MB),exam archive,UPSC previous question papers,English,final_resources.csv
India,https://www.upsc.gov.in/sites/default/files/QP-ESEM-24-ELECTRICAL-ENGINEERING-PAPER-I-240624.pdf,(6.7 MB),exam archive,UPSC previous question papers,English,final_resources.csv
India,https://www.upsc.gov.in/sites/default/files/QP-ESEM-24-ELECTRONICS-TELECOMMUNICATION-ENGINEERING-PAPER-I-240624.pdf,(6.76 MB),exam archive,UPSC previous question papers,English,final_resources.csv
India,https://www.upsc.gov.in/sites/default/files/GENERAL-STUDIES-PAPER-IV-QP-CSM-25-010925.pdf,(6.84 MB),exam archive,UPSC previous question papers,English,final_resources.csv
India,https://www.upsc.gov.in/sites/default/files/QP-CSM-23-PHYSICS-PAPER-I-29092023.pdf,(6.95 MB),exam archive,UPSC previous question papers,English,final_resources.csv
India,https://www.upsc.gov.in/sites/default/files/QP_CAPF_2024_GEN-ABILITY-AND-INTELLI_05082024.pdf,(65.81 MB),exam archive,UPSC previous question papers,English,final_resources.csv
India,https://www.upsc.gov.in/sites/default/files/QP-CSM-23-MECHANICAL-ENGINEERING-PAPER-I-29092023.pdf,(7.04 MB),exam archive,UPSC previous question papers,English,final_resources.csv
India,https://www.upsc.gov.in/sites/default/files/QP-CSM-23-TAMIL-COMPULSORY-290923.pdf,(7.12 MB),exam archive,UPSC previous question papers,English,final_resources.csv
India,https://www.upsc.gov.in/sites/default/files/QP-CSM-23-MEDICAL-SCIENCE-PAPER-I-29092023.pdf,(7.17 MB),exam archive,UPSC previous question papers,English,final_resources.csv
India,https://www.upsc.gov.in/sites/default/files/MANAGEMENT-PAPER-II-QP-CSM-25-010925.pdf,(7.32 MB),exam archive,UPSC previous question papers,English,final_resources.csv
India,https://www.upsc.gov.in/sites/default/files/QP-IES-ISS-25-STATISTICS-PAPER-IV-230625.pdf,(7.47 MB),exam archive,UPSC previous question papers,English,final_resources.csv
India,https://www.upsc.gov.in/sites/default/files/QP-CSM-24-CIVIL-ENGINEERING-PAPER-II-031024.pdf,(7.51 MB),exam archive,UPSC previous question papers,English,final_resources.csv
India,https://www.upsc.gov.in/sites/default/files/MECHANICAL-ENGINEERING-PAPER-I-QP-CSM-25-010925.pdf,(7.61 MB),exam archive,UPSC previous question papers,English,final_resources.csv
India,https://www.upsc.gov.in/sites/default/files/QP-CSM-24-CIVIL-ENGINEERING-PAPER-I-031024.pdf,(7.61 MB),exam archive,UPSC previous question papers,English,final_resources.csv
India,https://www.upsc.gov.in/sites/default/files/QP-IFSM-25-BOTANY-PAPER-II-241125.pdf,(775.71 KB),exam archive,UPSC previous question papers,English,final_resources.csv
India,https://www.upsc.gov.in/sites/default/files/QP-CSM-24-ELECTRICAL-ENGINEERING-PAPER-II-031024.pdf,(8.08 MB),exam archive,UPSC previous question papers,English,final_resources.csv
India,https://www.upsc.gov.in/sites/default/files/QP-CSM-24-COMMERCE-AND-ACCOUNTANCY-PAPER-I-031024.pdf,(8.09 MB),exam archive,UPSC previous question papers,English,final_resources.csv
India,https://www.upsc.gov.in/sites/default/files/QP-ESEM-24-MECHANICAL-ENGINEERING-PAPER-I-240624.pdf,(8.14 MB),exam archive,UPSC previous question papers,English,final_resources.csv
India,https://www.upsc.gov.in/sites/default/files/MECHANICAL-ENGINEERING-PAPER-II-QP-CSM-25-010925.pdf,(8.25 MB),exam archive,UPSC previous question papers,English,final_resources.csv
India,https://www.upsc.gov.in/sites/default/files/QP-IES-ISS-26-220626-STATISTICS-PAPER-I.pdf,(8.26 MB),exam archive,UPSC previous question papers,English,final_resources.csv
India,https://www.upsc.gov.in/sites/default/files/CIVIL-ENGINEERING-PAPER%20I-QP-CSM-25-010925.pdf,(8.32 MB),exam archive,UPSC previous question papers,English,final_resources.csv
India,https://www.upsc.gov.in/sites/default/files/QP-ESEM-24-CIVIL-ENGINEERING-PAPER-I-240624.pdf,(8.55 MB),exam archive,UPSC previous question papers,English,final_resources.csv
India,https://www.upsc.gov.in/sites/default/files/QP-IFSM-25-ZOOLOGY-PAPER-I-241125.pdf,(808.83 KB),exam archive,UPSC previous question papers,English,final_resources.csv
India,https://www.upsc.gov.in/sites/default/files/QP_CSM_2024_GenStud_IV_03102024.pdf,(9.74 MB),exam archive,UPSC previous question papers,English,final_resources.csv
India,https://www.upsc.gov.in/sites/default/files/QP-IFSM-25-ANIMALHUSBANDRY-VETERINARYSCIENCE-PAPER-II-241125.pdf,(925.82 KB),exam archive,UPSC previous question papers,English,final_resources.csv
India,https://www.upsc.gov.in/sites/default/files/QP-CSM-23-MAITHILI-LITERATURE-PAPER-I-290923.pdf,(941.98 KB),exam archive,UPSC previous question papers,English,final_resources.csv
India,https://www.upsc.gov.in/sites/default/files/QP-IFSM-25-FORESTRY-PAPER-I-241125.pdf,(976.87 KB),exam archive,UPSC previous question papers,English,final_resources.csv
India,https://www.upsc.gov.in/sites/default/files/ESSAY-QP-CSM-25-010925.pdf,(977.44 KB),exam archive,UPSC previous question papers,English,final_resources.csv
India,https://www.upsc.gov.in/sites/default/files/QP-IFSM-24-ZOOLOGY-PAPER-II-021224.pdf,(987.45 KB),exam archive,UPSC previous question papers,English,final_resources.csv
India,https://www.upsc.gov.in/sites/default/files/QP_CSM_2024_ESSAY_03102024.pdf,(988.24 KB),exam archive,UPSC previous question papers,English,final_resources.csv
India,https://www.upsc.gov.in/sites/default/files/QP-IFSM-25-AGRICULTURE-PAPER-I-241125.pdf,(989.44 KB),exam archive,UPSC previous question papers,English,final_resources.csv
India,https://www.upsc.gov.in/sites/default/files/QP-IFSM-25-ZOOLOGY-PAPER-II-241125.pdf,(990.89 KB),exam archive,UPSC previous question papers,English,final_resources.csv
India,https://www.upsc.gov.in/sites/default/files/QP-CSM-23-MARATHI-LITERATURE-PAPER-I-290923.pdf,(996.59 KB),exam archive,UPSC previous question papers,English,final_resources.csv
India,https://www.upsc.gov.in/examinations/active-exams,Active Examinations,exam archive,UPSC previous question papers,English,final_resources.csv
India,https://www.upsc.gov.in/examinations/answer-key,Answer Keys,exam archive,UPSC previous question papers,English,final_resources.csv
India,https://www.upsc.gov.in/examinations/exam-calendar,Calendar,exam archive,UPSC previous question papers,English,final_resources.csv
India,https://www.upsc.gov.in/examination/common-mistakes-committed-candidates-conventional-papers,Common mistakes committed by the candidates in Conventional Papers,exam archive,UPSC previous question papers,English,final_resources.csv
India,https://www.upsc.gov.in/examinations/cutoff-marks--,Cut-off Marks,exam archive,UPSC previous question papers,English,final_resources.csv
India,https://www.upsc.gov.in/examinations/demo-files-computer-based-combined-medical-service-examination,Demo Files,exam archive,UPSC previous question papers,English,final_resources.csv
India,https://www.upsc.gov.in/examinations/forthcoming-exams,Forthcoming Examinations,exam archive,UPSC previous question papers,English,final_resources.csv
India,https://upsconline.gov.in/marksheet/exam/marksheet_system/,Marks Information,exam archive,UPSC previous question papers,English,final_resources.csv
India,https://www.upsc.gov.in/examinations/marks-recommended-candidates,Marks of Recommended Candidates,exam archive,UPSC previous question papers,English,final_resources.csv
India,https://www.upsc.gov.in/examinations/marks-recommended-candidates-reserve-list,Marks of Recommended Candidates (Reserve List),exam archive,UPSC previous question papers,English,final_resources.csv
India,https://www.upsc.gov.in/recruitment/recruitment-test,Recruitment Tests,exam archive,UPSC previous question papers,English,final_resources.csv
India,https://www.upsc.gov.in/examinations/representation-question-papers,Representation on Question Papers,exam archive,UPSC previous question papers,English,final_resources.csv
India,https://www.upsc.gov.in/recruitment/time-frame-representation,Representation on Question Papers,exam archive,UPSC previous question papers,English,final_resources.csv
India,https://www.upsc.gov.in/examinations/revised-syllabus-scheme,Revised Syllabus and Scheme,exam archive,UPSC previous question papers,English,final_resources.csv
India,https://www.upsc.gov.in/examination/model-question-and-answer-booklets,Specimen Question Cum Answer Booklet (QCAB),exam archive,UPSC previous question papers,English,final_resources.csv
India,https://www.upsc.gov.in/examinations/previous-question-papers,UPSC previous question papers — official gateway,exam archive,UPSC previous question papers,English,final_resources.csv
India,https://www.upsc.gov.in/examinations/previous-question-papers/archives,View Archives >>,exam archive,UPSC previous question papers,English,final_resources.csv
India,https://www.upsc.gov.in/hi/examinations/previous-question-papers,हिन्दी,exam archive,UPSC previous question papers,English,final_resources.csv
India,https://www.ugcnetonline.in/news.php,Archive,exam archive,UGC NET previous question papers,English,final_resources.csv
India,https://www.ugcnetonline.in/question_papers_dec2009.php,Question Papers of NET Dec. 2009,exam archive,UGC NET previous question papers,English,final_resources.csv
India,https://www.ugcnetonline.in/question_papers_dec2010.php,Question Papers of NET Dec. 2010,exam archive,UGC NET previous question papers,English,final_resources.csv
India,https://www.ugcnetonline.in/question_papers_dec2011.php,Question Papers of NET Dec. 2011,exam archive,UGC NET previous question papers,English,final_resources.csv
India,https://www.ugcnetonline.in/question_papers_december2012.php,Question Papers of NET Dec. 2012,exam archive,UGC NET previous question papers,English,final_resources.csv
India,https://www.ugcnetonline.in/question_papers_december2013.php,Question Papers of NET Dec. 2013,exam archive,UGC NET previous question papers,English,final_resources.csv
India,https://www.ugcnetonline.in/question_papers_dec2014.php,Question Papers of NET December 2014,exam archive,UGC NET previous question papers,English,final_resources.csv
India,https://www.ugcnetonline.in/question_papers_dec2015.php,Question Papers of NET December 2015,exam archive,UGC NET previous question papers,English,final_resources.csv
India,https://www.ugcnetonline.in/question_papers_jan2017.php,Question Papers of NET January 2017,exam archive,UGC NET previous question papers,English,final_resources.csv
India,https://www.ugcnetonline.in/question_papers_July 2016.php,Question Papers of NET July 2016,exam archive,UGC NET previous question papers,English,final_resources.csv
India,https://www.ugcnetonline.in/question_papers_july2018.php,Question Papers of NET July 2018,exam archive,UGC NET previous question papers,English,final_resources.csv
India,https://www.ugcnetonline.in/question_papers_june2009.php,Question Papers of NET June 2009,exam archive,UGC NET previous question papers,English,final_resources.csv
India,https://www.ugcnetonline.in/question_papers_june2010.php,Question Papers of NET June 2010,exam archive,UGC NET previous question papers,English,final_resources.csv
India,https://www.ugcnetonline.in/question_papers_june2011.php,Question Papers of NET June 2011,exam archive,UGC NET previous question papers,English,final_resources.csv
